ref_consultation,org_acronyme,reference,type_procedure,type_procedure_abbrev,categorie,objet,acheteur,lieu_execution,date_publication,date_limite,statut,url,est_annule,resultat_definitif,nombre_lots,estimation_totale_ttc
863176,q0x,11/2024/DAF/BSC,Appel d'offres ouvert,AOO,Fournitures,Adjudication vente objet mis en fourrière et non retire dans les délais imparti,Commune urbaine de KHENIFRA,KHENIFRA,2024-12-31,2025-01-22 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863176&orgAcronyme=q0x,False,False,1,274000.0
863182,z9k,02/2024,Consultation architecturale ouverte simplifiée,CONCAS,Services, Etude architecturale et suivi des travaux de la construction d'un bureau d'Etat Civil et d'un logement à Imi N'larbaa Ait Mdioual Commune Ait Tamlil,Commune rurale de AIT TAMLIL,AZILAL,2024-12-31,2025-01-29 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863182&orgAcronyme=z9k,False,False,1,300000.0
863183,o8p,51/2024/ANEPR,Appel d'offres ouvert,AOO,Travaux,TRAVAUX D’EXTENSION DE LA FACULTE DES SCIENCES JURIDIQUES ET POLITIQUES A L’UNIVERSITE IBN TOFAIL – KENITRA.,DIRECTION REGIONALE DE L'AGENCE NATIONALE DES EQUIPEMENTS PUBLICS DE RABAT -SALE - KENITRA,KENITRA,2024-12-31,2025-02-24 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863183&orgAcronyme=o8p,False,False,1,30641268.0
863184,g8e,40/OC/DFRHMG/2024,Appel d'offres ouvert,AOO,Services,L’entretien et la maintenance des équipements techniques et électriques (pièces et main d’œuvre) des bâtiments relevant de l'Office des Changes,OFFICE DES CHANGES,RABAT,2024-12-31,2025-01-22 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863184&orgAcronyme=g8e,False,False,1,480000.0
863186,o4d,37/2024/CNOPS,Appel d'offres ouvert,AOO,Services,"Le Nettoyage et le maintien en parfait état de propreté des locaux de la Caisse Nationale des Organismes de Prévoyance Sociale(CNOPS), de ses annexes et ses délégations régionales.",CAISSE NATIONALE DES ORGANISMES DE PREVOYANCE SOCIALE,TANGER-ASSILAH,2024-12-31,2025-01-23 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863186&orgAcronyme=o4d,False,False,1,3509640.0
863192,h5r,05/2024,Appel d'offres ouvert,AOO,Services,Affermage du souk hebdomadaire Sebt Laassilate Commune Sahel Ouled Hriz,Commune rurale de SAHEL OULAD HRIZ,Province de Berrechid,2024-12-31,2025-01-28 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863192&orgAcronyme=h5r,False,False,1,13950.0
863203,g8e,44/OC/DFRHMG/2024,Appel d'offres ouvert,AOO,Services,La mise à la disposition de l’Office des Changes de neuf (9) profils pour accueil et assistance,OFFICE DES CHANGES,RABAT,2024-12-31,2025-01-22 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863203&orgAcronyme=g8e,False,False,1,832919.11
863215,a1z,0020/2024/ABM,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX d’aménagement, ET D’ÉQUIPEMENT DU PARC ACHABBAB DE L’ARRONDISSEMENT BEN M’SICK EN AIRES DE FITNESS",Arrondissement BEN M'SICK,CASABLANCA,2024-12-31,2025-01-30 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863215&orgAcronyme=a1z,False,False,1,1167180.0
863218,l1f,002/2024,Appel d'offres ouvert,AOO,Travaux,Travaux D’aménagement D’un Terrain De Sport Au Centre De Zinat Et Achèvement Des Travaux D’aménagement De Terrien De Ahlou A La Commune De Zinat- Province De Tétouan,Commune rurale de ZINAT,TETOUAN,2024-12-31,2025-01-30 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863218&orgAcronyme=l1f,False,False,1,1240704.0
863222,o8p,52/2024/ANEPR,Appel d'offres ouvert,AOO,Travaux,TRAVAUX D’EXTENSION DE L’ECOLE SUPERIEURE DE L’EDUCATION ET DE LA FORMATION A L’UNIVERSITE IBN TOFAIL - KENITRA LOT UNIQUE,DIRECTION REGIONALE DE L'AGENCE NATIONALE DES EQUIPEMENTS PUBLICS DE RABAT -SALE - KENITRA,KENITRA,2024-12-31,2025-02-24 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863222&orgAcronyme=o8p,False,False,1,25095681.6
863273,p8x,80/DPK/2024,Appel d'offres ouvert,AOO,Services,"Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement des établissements scolaires pionniers relevant de la direction provinciale de Kénitra en SEPT (07) lots séparés, répartis comme suit : -Lot n° 01 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de ONZE (11) établissements scolaires primaires pionniers relevant des communes : HDDADA, KENITRA, AMER SEFLIA et MEHDIA. Province de Kénitra. -Lot n° 02 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de ONZE (11) établissements scolaires primaires pionniers relevant des communes : BHARA OULED AYAD, BENMANSOUR, SIDI ALLAL TAZI et SIDI MOHAMED BENMANSOUR. Province de Kénitra -Lot n° 03 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de DIX (10) établissements scolaires primaires pionniers relevant des communes : de CHOUAFAA, AARBOUA, LALLA MIMOUNA, MOULEY BOUSSELHAM, OUED LMAKHAZINE, et SIDI BOUBKER LHAJ. Province de Kénitra. -Lot n° 04 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de ONZE (11) établissements scolaires primaires pionniers relevant des communes : KENITRA ET SIDI TAIBI. Province de Kénitra. - Lot n° 05 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de HUIT (08) lycées collégiaux pionniers à la commune urbaine de KENITRA. Province de Kénitra. - Lot n° 06 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de ONZE (11) établissements scolaires primaires pionniers relevant des communes : MOGRANE, LMNASRA et OULED SLAMA. Province de Kénitra. - Lot n° 07 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de DIX (10) établissements scolaires primaires pionniers relevant des communes : SOUK LARBAA, SOUK TOULATA et SIDI MOHAMED LAHMER. Province de Kénitra.",DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE KENITRA,KENITRA,2024-12-31,2025-01-23 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863273&orgAcronyme=p8x,False,False,7,430000.0
863281,g8e,04/2025,Appel d'offres ouvert,AOO,Services,CONTROLE DE LA QUALITE DES TRAVAUX DE CONSTRUCTION DES BARRAGES INSCRITS DANS LE CADRE DE LA CONVENTION DE PARTENARIAT POUR LA RÉALISATION DES PETITS BARRAGES ET LACS COLLINAIRES AU NIVEAU DE LA RÉGION DE BÉNI MELLAL KHÉNIFRA (2022-2024) - RÉPARTIS EN DEUX LOTS : LOT N°1 : CONTROLE DE LA QUALITE DES TRAVAUX DE CONSTRUCTION DE QUATRE (4) PETITS BARRAGES DANS LES PROVINCES DE : KHOURIBGA - AZILAL. LOT N°2 : CONTROLE DE LA QUALITE DES TRAVAUX DE CONSTRUCTION DE CINQ (5) PETITS BARRAGES DANS LES PROVINCES DE : BENI MELLAL-KHENIFRA.,AGENCE REGIONALE D'EXECUTION DES PROJETS DE LA REGION BENI MELLAL- KHENIFRA,BENI MELLAL,2024-12-31,2025-01-27 11:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863281&orgAcronyme=g8e,False,False,2,5251800.0
863293,a1t,41/POS/2024,Appel d'offres ouvert simplifié,AOS,Fournitures,Acquisition et installation des équipements et matériel pour un atelier de tapisserie à la commune de Zag dans le cadre de l’économie sociale et solidaire de la province d’Assa-Zag.,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIALE DES PROVINCES DU SUD DU ROYAUME,ASSA-ZAG,2024-12-31,2025-01-28 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863293&orgAcronyme=a1t,False,False,1,160008.0
863296,b1d,91/CL/2024,Appel d'offres ouvert,AOO,Fournitures,ACHAT DU MATERIEL ROULANT POUR RENFORCER L’UNITE DE TRAITEMENT DES ORDURES MENAGERS (U.T.O.M) DE COMMUNE DE DE LAAYOUNE.- PROVINCE DE LAAYOUNE.,Commune urbaine de LAAYOUNE,LAAYOUNE,2024-12-31,2025-01-23 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863296&orgAcronyme=b1d,False,False,1,1630656.0
863300,a1t,40/POS/2024,Appel d'offres ouvert simplifié,AOS,Fournitures,"Acquisition et installation des équipements et matériel d’un traiteur à la commune d’Assa, dans le cadre de l’économie sociale et solidaire de la province d’Assa-Zag.",AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIALE DES PROVINCES DU SUD DU ROYAUME,ASSA-ZAG,2024-12-31,2025-01-27 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863300&orgAcronyme=a1t,False,False,1,205044.0
863306,g3h,517/2024/GTC/PREST/L13,Appel d'offres ouvert,AOO,Services,Réalisation des prestations de gardiennage et de surveillance du Grand Théâtre de Casablanca (Lot 13),CASABLANCA AMENAGEMENT SA,CASABLANCA,2024-12-31,2025-01-23 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863306&orgAcronyme=g3h,False,False,1,648000.0
863312,o4d,18/MGPAP/2024,Appel d'offres ouvert,AOO,Fournitures,""" L’ACHAT DES MONTURES DE LUNETTES POUR LE COMPTE DE LA MUTUELLE GENERALE DU PERSONNEL DES ADMINISTRATIONS PUBLIQUES (MGPAP) "".",LA MUTUELLE GENERALE DU PERSONNEL DES ADMINISTRATIONS PUBLIQUES,MAROC,2024-12-31,2025-01-22 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863312&orgAcronyme=o4d,False,False,1,2127600.0
863313,a1t,42/POS/2024,Appel d'offres ouvert simplifié,AOS,Fournitures,Acquisition et installation des équipements et matériel pour une imprimerie à la commune de Zag dans le cadre de l’économie sociale et solidaire de la province d’Assa-Zag.,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIALE DES PROVINCES DU SUD DU ROYAUME,ASSA-ZAG,2024-12-31,2025-01-29 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863313&orgAcronyme=a1t,False,False,1,208320.0
863314,g3h,2475/E/2024,Appel d'offres ouvert,AOO,Travaux,Travaux de branchements basse tension neufs,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,2024-12-31,2025-01-23 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863314&orgAcronyme=g3h,False,False,1,2760480.0
863317,g3h,2469/AS/2024,Appel d'offres ouvert,AOO,Services,Caractérisation des eaux usées et des rejets industriels de la ville DE MEKNÈS,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,2024-12-31,2025-01-23 10:15:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863317&orgAcronyme=g3h,False,False,1,924288.0
863320,q0x,02/2024,Appel d'offres ouvert,AOO,Services,Etude de protection de la commune Er-rteb contre les inondations,Commune rurale de ER-RTEB,ERRACHIDIA,2024-12-31,2025-01-23 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863320&orgAcronyme=q0x,False,False,1,750000.0
863322,a1t,43/POS/2024,Appel d'offres ouvert simplifié,AOS,Fournitures,Acquisition et installation des équipements et matériel pour un atelier de menuiserie d’aluminium à la commune de Zag dans le cadre de l’économie sociale et solidaire de la province d’Assa-Zag.,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIALE DES PROVINCES DU SUD DU ROYAUME,ASSA-ZAG,2024-12-31,2025-01-30 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863322&orgAcronyme=a1t,False,False,1,208200.0
863326,g3h,2474/O/2024,Appel d'offres ouvert,AOO,Services,Études de réalisation des travaux de réhabilitation du réservoir 2*500 m3 semi enterré au réservoir de TAGMA,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,2024-12-31,2025-01-23 11:15:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863326&orgAcronyme=g3h,False,False,1,144000.0
863330,a1t,44/POS/2024,Appel d'offres ouvert simplifié,AOS,Fournitures,Acquisition et installation des équipements et matériel pour deux (2) ateliers de couture moderne à la commune de Zag dans le cadre de l’économie sociale et solidaire de la province d’Assa-Zag.,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIALE DES PROVINCES DU SUD DU ROYAUME,ASSA-ZAG,2024-12-31,2025-01-31 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863330&orgAcronyme=a1t,False,False,1,418800.0
863331,g3h,2467/A/2024Relance,Appel d'offres ouvert,AOO,Services,L’audit comptable et financier de la RADEM au titre des exercices 2024-2025-2026,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,2024-12-31,2025-01-23 11:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863331&orgAcronyme=g3h,False,False,1,180000.0
863335,g3h,2473/O/2024,Appel d'offres ouvert,AOO,Travaux,Travaux de réalisation des forages d'exploitation des eaux souterraines pour le remplissage du bassin historique « Sahrij Souani » Meknès.,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MEKNES,Wilaya de Meknès El Menzeh,2024-12-31,2025-01-23 10:45:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863335&orgAcronyme=g3h,False,False,1,2199480.0
863349,o8p,09/AOO/DAL/DG/ANP/2024,Appel d'offres ouvert,AOO,Services,LOCATION LONGUE DUREE DE VEHICULES NEUFS UTILITAIRES POUR LE COMPTE DE L'ANP,AGENCE NATIONALE DES PORTS,CASABLANCA,2024-12-31,2025-01-23 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863349&orgAcronyme=o8p,False,False,1,1252800.0
863350,a1t,59/POS/2024,Appel d'offres ouvert simplifié,AOS,Fournitures,"Acquisition et installation de matériels et des équipements pour d’un café-restaurant à la commune d’Assa, dans le cadre de l’économie sociale et solidaire de la Province d’Assa-Zag.",AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIALE DES PROVINCES DU SUD DU ROYAUME,ASSA-ZAG,2024-12-31,2025-01-21 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863350&orgAcronyme=a1t,False,False,1,174900.0
863352,o8p,53/2024/ANEPR,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DE CONSTRUCTION D’UN ESPACE CODING CODE 212 A L’UNIVERSITE IBN TOFAIL A KENITRA – LOT UNIQUE,DIRECTION REGIONALE DE L'AGENCE NATIONALE DES EQUIPEMENTS PUBLICS DE RABAT -SALE - KENITRA,KENITRA,2024-12-31,2025-02-25 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863352&orgAcronyme=o8p,False,False,1,20603892.0
863354,a1t,60/POS/2024,Appel d'offres ouvert simplifié,AOS,Fournitures,Acquisition et installation des équipements et matériel pour un atelier de maintenance électronique à la commune d’Assa dans le cadre de l’économie sociale et solidaire de la province d’Assa-Zag.,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIALE DES PROVINCES DU SUD DU ROYAUME,ASSA-ZAG,2024-12-31,2025-01-22 12:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863354&orgAcronyme=a1t,False,False,1,203700.0
863355,j8k,48/TTH/HO/2024,Appel d'offres ouvert,AOO,Services,"REALISATION DES ETUDES TECHNIQUES ET LE SUIVI DES TRAVAUX DE CONSTRUCTION DES CINQ EQUIPEMENTS PUBLICS AU LOTISSEMENT TALAROIK, COMMUNE ISSAGUEN PROVINCE AL HOCEIMA",AL OMRANE TANGER TETOUAN AL HOCEIMA,AL HOCEIMA,2024-12-31,2025-01-23 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863355&orgAcronyme=j8k,False,False,1,499200.0
863360,a1t,61/POS/2024,Appel d'offres ouvert simplifié,AOS,Fournitures,Acquisition et installation des équipements et matériel pour un atelier de pneumatique à la commune d’Assa dans le cadre de l’économie sociale et solidaire de la province d’Assa-Zag.,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIALE DES PROVINCES DU SUD DU ROYAUME,ASSA-ZAG,2024-12-31,2025-01-23 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863360&orgAcronyme=a1t,False,False,1,180000.0
863364,p1v,02/2024,Appel d'offres ouvert,AOO,Travaux,travaux d’aménagement des pistes à la CT Boulaouane en un lot.,Commune rurale de BOULAOUANE,EL JADIDA,2024-12-31,2025-02-10 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863364&orgAcronyme=p1v,False,False,1,2422038.0
863368,a1t,62/POS/2024,Appel d'offres ouvert simplifié,AOS,Fournitures,Acquisition et installation des équipements et matériel d’un espace de jeux et de loisirs pour enfants et familles à la commune d’Assa dans le cadre de l’économie sociale et solidaire de la province d’Assa-Zag.,AGENCE POUR LA PROMOTION ET LE DEVELOPPEMENT ECONOMIQUE ET SOCIALE DES PROVINCES DU SUD DU ROYAUME,ASSA-ZAG,2024-12-31,2025-01-24 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863368&orgAcronyme=a1t,False,False,1,187200.0
863394,q0x,06/2024,Appel d'offres ouvert,AOO,Services,منح حق استغلال 5 شبابيك ومستودع الأمتعة والأرصفة بالمحطة الطرقية بأرفود عن طريق المزايدة العمومية,Commune urbaine de ERFOUD,ERRACHIDIA,2024-12-31,2025-01-23 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863394&orgAcronyme=q0x,False,False,1,17000.0
863398,a1t,11/ONDH/2024,Appel d'offres ouvert,AOO,Services,La réalisation d’enquêtes panel des ménages au profit de l’Observatoire National de Développement Humain en lot unique,Observatoire National du Développement Humain,TANGER-ASSILAH,2024-12-31,2025-02-24 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863398&orgAcronyme=a1t,False,False,1,0.0
863402,d2q,25/MDA/2024,Appel d'offres ouvert,AOO,Fournitures,"Acquisition, mise en place et maintenance d’une solution de gestion du temps et de contrôle d’accès pour le compte de la Maison de l’Artisan à Rabat",MAISON DE L’ARTISAN,RABAT,2024-12-31,2025-01-22 10:30:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863402&orgAcronyme=d2q,False,False,1,570000.0
863403,i1t,05/2024,Appel d'offres ouvert,AOO,Travaux,"Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars rattaches a la commune territoriale Beni Malek repartis sur trois lots Lot 01 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars DRIHMIYINE, BAABCHA ZIOUAT, OLED ASSEM 2-OLED ASSEM1 - ZOUAYED ET DHAR LAHRECH Lot 02 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars RGHAGHYA , LALAOUIYENE ,OULED KACEM, COOP MAMOUNIA ET AZIB DIDWA, OULED MESSAOUD 1 ET OULED MESSAOUD 2 Lot 03 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars BOURK, LAAREB (OLED HCINE), OULED RIAHI , JBEL DEL LAAREB, OLED BENSBAA SAKHRA OULED AISSA , SIAKA (OULED ZYAR), SERBATA (OULED ZYAR), OULED MOUMEN (OULED ZIAR), JEAARNA , OULED MAJDOUB, LAAYAFTA ET OULED EL MEKKI",Collectivité territoriale de BENI MALEK,KENITRA,2024-12-31,2025-01-30 10:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863403&orgAcronyme=i1t,False,False,3,2981770.31
863408,q0x,07/2024,Appel d'offres ouvert,AOO,Services,منح حق استغلال مقهى بالمحطة الطرقية بأرفود عن طريق المزايدة العمومية,Commune urbaine de ERFOUD,ERRACHIDIA,2024-12-31,2025-01-23 11:00:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863408&orgAcronyme=q0x,False,False,1,2000.0
